timeframe,open_time,open,high,low,close,volume
15m,1778610600.0,1.4327,1.4352,1.4323,1.4347,859130.8
15m,1778611500.0,1.4347,1.4373,1.4339,1.4352,929605.6
15m,1778612400.0,1.4352,1.4413,1.4352,1.4394,1518770.0
15m,1778613300.0,1.4394,1.4402,1.4372,1.4372,1577601.3
15m,1778614200.0,1.4372,1.4411,1.4372,1.4406,945605.4
15m,1778615100.0,1.4406,1.4419,1.4386,1.4398,2164352.6
15m,1778616000.0,1.4398,1.442,1.4388,1.4397,1313270.5
15m,1778616900.0,1.4397,1.4417,1.4389,1.4409,744678.1
15m,1778617800.0,1.4409,1.4421,1.4377,1.4389,1291724.6
15m,1778618700.0,1.4389,1.4404,1.4378,1.4397,1198487.2
15m,1778619600.0,1.4397,1.4404,1.4373,1.4378,2027070.4
15m,1778620500.0,1.4378,1.4402,1.4365,1.4395,1382620.4
15m,1778621400.0,1.4395,1.4401,1.4374,1.4383,1295102.2
15m,1778622300.0,1.4383,1.4399,1.4374,1.4396,419654.4
15m,1778623200.0,1.4396,1.4432,1.4396,1.4407,1099832.9
15m,1778624100.0,1.4407,1.4424,1.44,1.4406,806656.9
15m,1778625000.0,1.4406,1.4423,1.4396,1.4411,841337.6
15m,1778625900.0,1.4411,1.4415,1.4388,1.439,919750.1
15m,1778626800.0,1.439,1.44,1.436,1.4374,880011.8
15m,1778627700.0,1.4374,1.4389,1.4366,1.4387,589291.3
15m,1778628600.0,1.4387,1.4388,1.4324,1.4351,2818885.8
15m,1778629500.0,1.4351,1.4368,1.4341,1.4364,998369.5
15m,1778630400.0,1.4364,1.4378,1.4342,1.4346,1299626.5
15m,1778631300.0,1.4346,1.4388,1.4344,1.4369,1227327.3
15m,1778632200.0,1.4369,1.4395,1.4366,1.4379,893075.6
15m,1778633100.0,1.4379,1.4394,1.4354,1.4387,1058102.4
15m,1778634000.0,1.4387,1.4474,1.4383,1.4466,2388495.0
15m,1778634900.0,1.4466,1.4496,1.445,1.4482,2818831.5
15m,1778635800.0,1.4482,1.4509,1.4482,1.4497,2158074.2
15m,1778636700.0,1.4497,1.4507,1.4469,1.4479,2007826.8
15m,1778637600.0,1.4479,1.4499,1.4462,1.449,1285937.2
15m,1778638500.0,1.449,1.4529,1.4471,1.4493,2044197.9
15m,1778639400.0,1.4493,1.4498,1.4466,1.4479,664427.4
15m,1778640300.0,1.4479,1.4482,1.4464,1.4477,669134.0
15m,1778641200.0,1.4477,1.4493,1.4461,1.4471,965325.8
15m,1778642100.0,1.4471,1.4495,1.4468,1.4491,916138.2
15m,1778643000.0,1.4491,1.4521,1.4484,1.4514,1653570.5
15m,1778643900.0,1.4514,1.4524,1.4506,1.4514,820151.1
15m,1778644800.0,1.4514,1.4544,1.4503,1.4509,1732054.2
15m,1778645700.0,1.4509,1.4521,1.4494,1.4508,2253031.0
15m,1778646600.0,1.4508,1.4594,1.4505,1.4577,5791058.5
15m,1778647500.0,1.4577,1.4633,1.4573,1.4617,3403815.0
15m,1778648400.0,1.4617,1.4644,1.4587,1.4592,5433594.1
15m,1778649300.0,1.4592,1.4592,1.456,1.4575,2962221.0
15m,1778650200.0,1.4575,1.4578,1.4536,1.4554,2641401.1
15m,1778651100.0,1.4554,1.4572,1.4538,1.4538,1908295.1
15m,1778652000.0,1.4538,1.46,1.452,1.46,7093181.6
15m,1778652900.0,1.46,1.4606,1.4543,1.4559,2733161.3
15m,1778653800.0,1.4559,1.4561,1.4541,1.4555,1031697.5
15m,1778654700.0,1.4555,1.4555,1.453,1.4539,870657.2
15m,1778655600.0,1.4539,1.4587,1.4535,1.4582,601026.7
15m,1778656500.0,1.4582,1.4604,1.4563,1.4594,1778995.5
15m,1778657400.0,1.4594,1.4637,1.4583,1.4604,1888162.3
15m,1778658300.0,1.4604,1.4625,1.459,1.4618,1097066.0
15m,1778659200.0,1.4618,1.4629,1.4592,1.4611,2383065.5
15m,1778660100.0,1.4611,1.463,1.46,1.4602,1167720.7
15m,1778661000.0,1.4602,1.4651,1.4579,1.4643,1907934.1
15m,1778661900.0,1.4643,1.4646,1.4616,1.4621,1062608.9
15m,1778662800.0,1.4621,1.4639,1.4616,1.463,2473388.0
15m,1778663700.0,1.463,1.4646,1.4626,1.4631,1237426.2
15m,1778664600.0,1.4631,1.4655,1.4628,1.4653,2212046.6
15m,1778665500.0,1.4653,1.469,1.4648,1.4679,2358476.6
15m,1778666400.0,1.4679,1.4687,1.4607,1.4611,2872881.9
15m,1778667300.0,1.4611,1.4616,1.4564,1.4573,4131752.8
15m,1778668200.0,1.4573,1.4586,1.4557,1.4564,3112559.0
15m,1778669100.0,1.4564,1.458,1.4558,1.4573,1166078.8
15m,1778670000.0,1.4573,1.4595,1.4473,1.4496,11590342.8
15m,1778670900.0,1.4496,1.4526,1.4493,1.45,3269568.8
15m,1778671800.0,1.45,1.4528,1.4496,1.4513,1459308.6
15m,1778672700.0,1.4513,1.4517,1.4467,1.448,2119365.6
15m,1778673600.0,1.448,1.4492,1.446,1.4472,2036338.4
15m,1778674500.0,1.4472,1.4479,1.4373,1.443,8297525.3
15m,1778675400.0,1.443,1.443,1.4247,1.4309,18016511.2
15m,1778676300.0,1.4309,1.4346,1.4306,1.4328,3282873.8
15m,1778677200.0,1.4328,1.4378,1.4327,1.4366,2731996.3
15m,1778678100.0,1.4366,1.4384,1.4344,1.435,1846591.6
15m,1778679000.0,1.435,1.4354,1.4271,1.429,6065384.1
15m,1778679900.0,1.429,1.4291,1.4212,1.4262,6141882.7
15m,1778680800.0,1.4262,1.4286,1.4195,1.4272,5817204.6
15m,1778681700.0,1.4272,1.43,1.4256,1.429,2612366.3
15m,1778682600.0,1.429,1.4294,1.4253,1.4255,2084840.7
15m,1778683500.0,1.4255,1.4286,1.4251,1.4278,1433352.2
15m,1778684400.0,1.4278,1.4311,1.4204,1.4208,3226952.9
15m,1778685300.0,1.4208,1.423,1.4161,1.4196,4335924.5
15m,1778686200.0,1.4196,1.4225,1.4176,1.4207,2444685.1
15m,1778687100.0,1.4207,1.4219,1.4101,1.4123,8290647.2
15m,1778688000.0,1.4123,1.4185,1.4105,1.4151,6488078.8
15m,1778688900.0,1.4151,1.4197,1.4147,1.4189,2678534.2
15m,1778689800.0,1.4189,1.422,1.4185,1.4215,3018362.6
15m,1778690700.0,1.4215,1.4238,1.4212,1.4224,1868120.0
15m,1778691600.0,1.4224,1.4284,1.4224,1.4281,2394938.7
15m,1778692500.0,1.4281,1.4297,1.4263,1.428,1970222.0
15m,1778693400.0,1.428,1.4288,1.4259,1.4276,1296061.1
15m,1778694300.0,1.4276,1.4296,1.4267,1.4282,1900566.0
15m,1778695200.0,1.4282,1.4307,1.4281,1.4299,1669962.8
15m,1778696100.0,1.4299,1.4331,1.428,1.431,2306523.8
15m,1778697000.0,1.431,1.4315,1.4279,1.4279,1772033.0
15m,1778697900.0,1.4279,1.4281,1.4253,1.4256,1306642.0
15m,1778698800.0,1.4256,1.4261,1.421,1.421,1978285.4
15m,1778699700.0,1.421,1.4214,1.4178,1.4188,2803023.0
15m,1778700600.0,1.4188,1.4219,1.4187,1.4187,1195911.9
15m,1778701500.0,1.4187,1.4197,1.4159,1.4184,1143729.1
15m,1778702400.0,1.4184,1.4227,1.4182,1.4206,1705822.3
15m,1778703300.0,1.4206,1.4239,1.4206,1.4223,925141.8
15m,1778704200.0,1.4223,1.4263,1.4222,1.4239,1391303.7
15m,1778705100.0,1.4239,1.4252,1.4236,1.4246,807252.0
15m,1778706000.0,1.4246,1.4251,1.4176,1.421,1806401.6
15m,1778706900.0,1.421,1.4211,1.4179,1.4192,769486.2
15m,1778707800.0,1.4192,1.4197,1.4167,1.4179,984055.9
15m,1778708700.0,1.4179,1.4206,1.4162,1.4179,642035.1
15m,1778709600.0,1.4179,1.4198,1.4148,1.4198,3117211.6
15m,1778710500.0,1.4198,1.4214,1.4176,1.4211,1292783.3
15m,1778711400.0,1.4211,1.4238,1.4205,1.4217,3438815.7
15m,1778712300.0,1.4217,1.4235,1.4216,1.4225,1417469.4
15m,1778713200.0,1.4225,1.4255,1.4204,1.4234,3860624.1
15m,1778714100.0,1.4234,1.4253,1.4226,1.4238,901126.1
15m,1778715000.0,1.4238,1.4249,1.4225,1.4241,736449.4
15m,1778715900.0,1.4241,1.4271,1.4238,1.4263,1465410.3
15m,1778716800.0,1.4263,1.4318,1.426,1.4281,5116465.5
15m,1778717700.0,1.4281,1.4319,1.4271,1.4292,4541280.9
15m,1778718600.0,1.4292,1.4325,1.4292,1.4301,902538.3
15m,1778719500.0,1.4301,1.432,1.4292,1.431,815927.0
15m,1778720400.0,1.431,1.4336,1.4305,1.4321,839546.6
15m,1778721300.0,1.4321,1.4328,1.4298,1.4324,784512.6
15m,1778722200.0,1.4324,1.4343,1.4254,1.4268,3782592.8
15m,1778723100.0,1.4268,1.4321,1.4258,1.4317,4867257.5
15m,1778724000.0,1.4317,1.4335,1.4309,1.4314,1205827.3
15m,1778724900.0,1.4314,1.433,1.4309,1.4321,451521.0
15m,1778725800.0,1.4321,1.4322,1.428,1.4298,813929.5
15m,1778726700.0,1.4298,1.4301,1.4226,1.4253,1822917.5
15m,1778727600.0,1.4253,1.4286,1.4217,1.4256,2638972.2
15m,1778728500.0,1.4256,1.4291,1.4211,1.428,2055933.1
15m,1778729400.0,1.428,1.4296,1.4243,1.4256,1286329.8
15m,1778730300.0,1.4256,1.4256,1.42,1.4217,1891593.8
15m,1778731200.0,1.4217,1.4255,1.4203,1.4251,1247500.7
15m,1778732100.0,1.4251,1.4272,1.4245,1.427,943224.9
15m,1778733000.0,1.427,1.4285,1.4261,1.4279,1092810.4
15m,1778733900.0,1.4279,1.4311,1.4268,1.4299,1881587.6
15m,1778734800.0,1.4299,1.4317,1.4293,1.4293,1292715.3
15m,1778735700.0,1.4293,1.4325,1.4286,1.432,841868.1
15m,1778736600.0,1.432,1.4337,1.4314,1.4323,1200775.9
15m,1778737500.0,1.4323,1.439,1.4323,1.4351,3045485.1
15m,1778738400.0,1.4351,1.436,1.4327,1.4342,1784756.6
15m,1778739300.0,1.4342,1.4346,1.4317,1.4325,1207154.8
15m,1778740200.0,1.4325,1.4338,1.4262,1.4331,5862381.9
15m,1778741100.0,1.4331,1.4346,1.4327,1.434,1122142.8
15m,1778742000.0,1.434,1.4348,1.4297,1.4302,1759161.2
15m,1778742900.0,1.4302,1.4342,1.4294,1.4327,2071392.3
15m,1778743800.0,1.4327,1.4359,1.4319,1.4338,6027932.9
15m,1778744700.0,1.4338,1.4344,1.4311,1.4318,806277.3
15m,1778745600.0,1.4318,1.4348,1.429,1.4334,1238806.0
15m,1778746500.0,1.4334,1.4345,1.4312,1.4317,1359520.2
15m,1778747400.0,1.4317,1.4366,1.4316,1.4348,697335.5
15m,1778748300.0,1.4348,1.4353,1.4328,1.4341,710487.7
15m,1778749200.0,1.4341,1.4354,1.4331,1.4332,864568.0
15m,1778750100.0,1.4332,1.4342,1.431,1.4318,1402336.0
15m,1778751000.0,1.4318,1.4319,1.4265,1.4292,2008913.7
15m,1778751900.0,1.4292,1.4293,1.4279,1.4289,666345.9
15m,1778752800.0,1.4289,1.4327,1.4271,1.4304,1604498.7
15m,1778753700.0,1.4304,1.432,1.4299,1.4315,532879.9
15m,1778754600.0,1.4315,1.4321,1.4293,1.4305,1169259.2
15m,1778755500.0,1.4305,1.4369,1.4305,1.436,1941099.4
15m,1778756400.0,1.436,1.4377,1.4347,1.4357,1341915.9
15m,1778757300.0,1.4357,1.4385,1.4351,1.4356,1537004.2
15m,1778758200.0,1.4356,1.436,1.4319,1.4322,1544482.1
15m,1778759100.0,1.4322,1.4341,1.4312,1.4318,1296152.6
15m,1778760000.0,1.4318,1.4376,1.4308,1.437,1157167.1
15m,1778760900.0,1.437,1.4419,1.4353,1.4419,2898090.3
15m,1778761800.0,1.4419,1.4484,1.4396,1.4482,5476206.3
15m,1778762700.0,1.4482,1.4515,1.4469,1.4476,4460750.0
15m,1778763600.0,1.4476,1.4564,1.447,1.4562,6016160.1
15m,1778764500.0,1.4562,1.46,1.4489,1.449,9765948.0
15m,1778765400.0,1.449,1.4505,1.4444,1.4461,5293340.8
15m,1778766300.0,1.4461,1.4493,1.4408,1.4417,4651752.1
15m,1778767200.0,1.4417,1.4488,1.4383,1.4475,4201199.0
15m,1778768100.0,1.4475,1.4552,1.4467,1.4542,5755792.6
15m,1778769000.0,1.4542,1.4661,1.4523,1.4647,9927776.1
15m,1778769900.0,1.4647,1.4742,1.4646,1.4708,10254491.8
15m,1778770800.0,1.4708,1.4723,1.4619,1.4677,8074282.6
15m,1778771700.0,1.4677,1.4723,1.4635,1.4677,6133636.2
15m,1778772600.0,1.4677,1.4716,1.4638,1.469,2934708.8
15m,1778773500.0,1.469,1.474,1.4677,1.4721,3104087.2
15m,1778774400.0,1.4721,1.476,1.4691,1.4748,5342621.3
15m,1778775300.0,1.4748,1.4757,1.4691,1.4724,4609046.5
15m,1778776200.0,1.4724,1.4737,1.4682,1.4707,2874794.2
15m,1778777100.0,1.4707,1.4813,1.4642,1.4798,8895377.9
15m,1778778000.0,1.4798,1.493,1.4761,1.4911,12495047.8
15m,1778778900.0,1.4911,1.4911,1.4704,1.4735,14574826.2
15m,1778779800.0,1.4735,1.4899,1.4722,1.489,5605572.6
15m,1778780700.0,1.489,1.5,1.4889,1.4912,9514112.5
15m,1778781600.0,1.4912,1.5118,1.4857,1.5086,13258120.2
15m,1778782500.0,1.5086,1.5344,1.5034,1.5339,21839176.1
15m,1778783400.0,1.5339,1.5344,1.5216,1.5301,14982618.8
15m,1778784300.0,1.5301,1.5449,1.5289,1.5356,16629148.2
15m,1778785200.0,1.5356,1.5496,1.5316,1.5396,10186204.2
15m,1778786100.0,1.5396,1.547,1.522,1.5223,14052090.9
15m,1778787000.0,1.5223,1.527,1.5147,1.518,14886458.0
15m,1778787900.0,1.518,1.5203,1.5106,1.5164,14774765.3
15m,1778788800.0,1.5164,1.5172,1.504,1.505,9295575.4
15m,1778789700.0,1.505,1.5088,1.5011,1.5055,6732513.1
15m,1778790600.0,1.5055,1.5118,1.4966,1.4992,8464834.4
15m,1778791500.0,1.4992,1.5081,1.4987,1.5075,3667933.2
15m,1778792400.0,1.5075,1.5108,1.4934,1.4966,6969459.5
15m,1778793300.0,1.4966,1.5034,1.4964,1.5023,2472725.0
15m,1778794200.0,1.5023,1.5043,1.4982,1.4986,1672643.6
15m,1778795100.0,1.4986,1.4996,1.4923,1.4972,2329598.6
15m,1778796000.0,1.4972,1.499,1.4934,1.4985,3247574.6
15m,1778796900.0,1.4985,1.5046,1.4961,1.5021,2710617.0
15m,1778797800.0,1.5021,1.5057,1.501,1.5021,3447515.7
15m,1778798700.0,1.5021,1.504,1.4984,1.5,2137280.5
15m,1778799600.0,1.5,1.5,1.4909,1.4944,2753074.8
15m,1778800500.0,1.4944,1.4959,1.4901,1.4956,1743068.5
15m,1778801400.0,1.4956,1.4956,1.4902,1.491,727423.0
15m,1778802300.0,1.491,1.491,1.4821,1.4847,6788563.5
15m,1778803200.0,1.4847,1.4935,1.4842,1.4934,3631862.2
15m,1778804100.0,1.4934,1.4981,1.4912,1.4966,3138016.7
15m,1778805000.0,1.4966,1.4994,1.4901,1.4931,4887994.9
15m,1778805900.0,1.4931,1.4978,1.4921,1.4945,2648300.2
15m,1778806800.0,1.4945,1.4977,1.4945,1.4964,2026866.7
15m,1778807700.0,1.4964,1.499,1.4917,1.4921,2094447.4
15m,1778808600.0,1.4921,1.4954,1.4862,1.4934,3367174.2
15m,1778809500.0,1.4934,1.4935,1.483,1.4838,4776523.7
15m,1778810400.0,1.4838,1.4882,1.481,1.4839,4079020.0
15m,1778811300.0,1.4839,1.4852,1.4779,1.4784,4566757.6
15m,1778812200.0,1.4784,1.4857,1.4753,1.4846,4564218.7
15m,1778813100.0,1.4846,1.4918,1.4846,1.4898,5959117.0
15m,1778814000.0,1.4898,1.4918,1.486,1.4885,2479328.2
15m,1778814900.0,1.4885,1.4896,1.4866,1.4889,1485082.6
15m,1778815800.0,1.4889,1.489,1.4826,1.4855,2578960.9
15m,1778816700.0,1.4855,1.4899,1.4852,1.4885,1896008.3
15m,1778817600.0,1.4885,1.4897,1.4849,1.4868,2453997.2
15m,1778818500.0,1.4868,1.4878,1.4822,1.4823,2208629.5
15m,1778819400.0,1.4823,1.4835,1.4786,1.4797,3178125.2
15m,1778820300.0,1.4797,1.4808,1.4721,1.4726,7022126.9
15m,1778821200.0,1.4726,1.4744,1.4683,1.4723,7775051.1
15m,1778822100.0,1.4723,1.4736,1.461,1.4647,7947908.9
15m,1778823000.0,1.4647,1.4652,1.452,1.4606,17347417.4
15m,1778823900.0,1.4606,1.4633,1.4559,1.4595,5252617.8
15m,1778824800.0,1.4595,1.4643,1.4576,1.4625,4950921.8
15m,1778825700.0,1.4625,1.4656,1.4598,1.4656,3540506.0
15m,1778826600.0,1.4656,1.4681,1.4646,1.468,2436243.8
15m,1778827500.0,1.468,1.4716,1.4661,1.4679,6382701.1
15m,1778828400.0,1.4679,1.4693,1.4649,1.4688,2843525.4
15m,1778829300.0,1.4688,1.4718,1.4665,1.4698,4169858.6
15m,1778830200.0,1.4698,1.47,1.4671,1.468,2329123.9
15m,1778831100.0,1.468,1.4696,1.4674,1.4687,890946.4
15m,1778832000.0,1.4687,1.4692,1.4661,1.467,2154984.5
15m,1778832900.0,1.467,1.4676,1.4603,1.4648,10344924.8
15m,1778833800.0,1.4648,1.47,1.4611,1.4699,4519740.7
15m,1778834700.0,1.4699,1.4714,1.468,1.4705,4940923.2
15m,1778835600.0,1.4705,1.4724,1.4645,1.4656,7110942.0
15m,1778836500.0,1.4656,1.4672,1.4636,1.4667,2062431.2
15m,1778837400.0,1.4667,1.467,1.463,1.463,1460913.4
15m,1778838300.0,1.463,1.4645,1.4606,1.4641,3859182.8
15m,1778839200.0,1.4641,1.467,1.4627,1.4664,1226948.0
15m,1778840100.0,1.4664,1.4669,1.4635,1.4656,1167849.7
15m,1778841000.0,1.4656,1.4685,1.4646,1.4679,1822600.6
15m,1778841900.0,1.4679,1.476,1.4675,1.4736,5242536.9
15m,1778842800.0,1.4736,1.4747,1.471,1.4725,2068935.2
15m,1778843700.0,1.4725,1.4732,1.4701,1.4716,1311351.6
15m,1778844600.0,1.4716,1.4717,1.4687,1.4693,1282254.2
15m,1778845500.0,1.4693,1.4701,1.4656,1.4674,2090004.1
15m,1778846400.0,1.4674,1.4683,1.4631,1.4634,3177411.1
15m,1778847300.0,1.4634,1.465,1.4625,1.4641,8458041.4
15m,1778848200.0,1.4641,1.4641,1.4581,1.4601,4674375.2
15m,1778849100.0,1.4601,1.4607,1.4574,1.4588,2741968.7
15m,1778850000.0,1.4588,1.4588,1.4535,1.4566,5417413.7
15m,1778850900.0,1.4566,1.4583,1.4539,1.4544,2458184.7
15m,1778851800.0,1.4544,1.4546,1.4373,1.4378,21173641.6
15m,1778852700.0,1.4378,1.4436,1.4276,1.4311,17953555.0
15m,1778853600.0,1.4311,1.4362,1.4257,1.4345,12470209.9
15m,1778854500.0,1.4345,1.4378,1.4329,1.4344,6726133.2
15m,1778855400.0,1.4344,1.4401,1.4344,1.4373,4956133.3
15m,1778856300.0,1.4373,1.4409,1.4331,1.4385,9176123.2
15m,1778857200.0,1.4385,1.4403,1.4348,1.4378,2305938.1
15m,1778858100.0,1.4378,1.4394,1.4331,1.4341,1770092.0
15m,1778859000.0,1.4341,1.4364,1.4296,1.4311,2749887.9
15m,1778859900.0,1.4311,1.4357,1.4289,1.4344,1829717.3
15m,1778860800.0,1.4344,1.4373,1.4331,1.4365,2030572.0
15m,1778861700.0,1.4365,1.4457,1.4359,1.4449,7677399.4
15m,1778862600.0,1.4449,1.4467,1.4422,1.4429,4501350.3
15m,1778863500.0,1.4429,1.4462,1.4401,1.4459,2848033.5
15m,1778864400.0,1.4459,1.4502,1.4448,1.4463,2110256.4
15m,1778865300.0,1.4463,1.4494,1.4453,1.448,1098995.4
15m,1778866200.0,1.448,1.4496,1.4451,1.4459,1115775.4
15m,1778867100.0,1.4459,1.4485,1.4453,1.446,1848428.0
15m,1778868000.0,1.446,1.4487,1.4453,1.4463,1092365.1
15m,1778868900.0,1.4463,1.4471,1.4417,1.4428,2073448.5
15m,1778869800.0,1.4428,1.4429,1.4394,1.4417,1691117.1
15m,1778870700.0,1.4417,1.4418,1.4391,1.44,1431562.5
15m,1778871600.0,1.44,1.4402,1.4337,1.4341,3193566.6
15m,1778872500.0,1.4341,1.4348,1.4313,1.4325,1580278.1
15m,1778873400.0,1.4325,1.4353,1.4314,1.4323,1479116.4
15m,1778874300.0,1.4323,1.4364,1.4308,1.4334,4777766.6
15m,1778875200.0,1.4334,1.4354,1.4309,1.4335,3648006.3
15m,1778876100.0,1.4335,1.436,1.4315,1.436,1057921.2
15m,1778877000.0,1.436,1.4364,1.4326,1.4335,1239961.8
15m,1778877900.0,1.4335,1.4342,1.4317,1.4341,1114844.8
15m,1778878800.0,1.4341,1.4363,1.4338,1.4356,1682663.4
15m,1778879700.0,1.4356,1.4362,1.4343,1.4343,505575.0
15m,1778880600.0,1.4343,1.4347,1.4325,1.434,1052167.4
15m,1778881500.0,1.434,1.4352,1.429,1.4295,3524076.8
15m,1778882400.0,1.4295,1.4329,1.4289,1.4315,1399281.9
15m,1778883300.0,1.4315,1.4325,1.4301,1.4314,767424.0
15m,1778884200.0,1.4314,1.4326,1.4303,1.4319,1285950.7
15m,1778885100.0,1.4319,1.4337,1.4317,1.4326,856716.1
15m,1778886000.0,1.4326,1.4341,1.4319,1.4324,1502408.4
15m,1778886900.0,1.4324,1.4336,1.4317,1.433,1192626.3
15m,1778887800.0,1.433,1.4344,1.4313,1.434,1135906.1
15m,1778888700.0,1.434,1.4345,1.433,1.433,1182137.6
15m,1778889600.0,1.433,1.4367,1.4313,1.4365,2270488.6
15m,1778890500.0,1.4365,1.437,1.4341,1.4346,2367496.1
15m,1778891400.0,1.4346,1.438,1.4334,1.4355,1476689.0
15m,1778892300.0,1.4355,1.4361,1.4323,1.4334,768091.2
15m,1778893200.0,1.4334,1.4341,1.432,1.4337,1129376.6
15m,1778894100.0,1.4337,1.4346,1.4303,1.4313,1806726.6
15m,1778895000.0,1.4313,1.4327,1.4309,1.4319,823770.1
15m,1778895900.0,1.4319,1.4379,1.4318,1.436,1712124.1
15m,1778896800.0,1.436,1.4385,1.4357,1.438,1107665.3
15m,1778897700.0,1.438,1.4385,1.4359,1.4361,810564.5
15m,1778898600.0,1.4361,1.4368,1.4344,1.4354,629136.6
15m,1778899500.0,1.4354,1.4362,1.4342,1.4358,842471.7
15m,1778900400.0,1.4358,1.4378,1.4357,1.4367,1145235.0
15m,1778901300.0,1.4367,1.4377,1.435,1.4355,441408.7
15m,1778902200.0,1.4355,1.4363,1.4329,1.4329,698439.0
15m,1778903100.0,1.4329,1.4361,1.4328,1.4347,492779.4
15m,1778904000.0,1.4347,1.4357,1.4323,1.4344,1221566.0
15m,1778904900.0,1.4344,1.4349,1.4292,1.4293,1875393.0
15m,1778905800.0,1.4293,1.4296,1.4133,1.4227,28073861.4
15m,1778906700.0,1.4227,1.4249,1.4212,1.4247,3086064.8
15m,1778907600.0,1.4247,1.4262,1.4201,1.4258,2111758.1
15m,1778908500.0,1.4258,1.4282,1.4226,1.4246,4052681.3
15m,1778909400.0,1.4246,1.4287,1.4238,1.427,2377199.1
15m,1778910300.0,1.427,1.4288,1.4225,1.4241,5249090.4
15m,1778911200.0,1.4241,1.4256,1.4183,1.4195,2606944.7
15m,1778912100.0,1.4195,1.4201,1.416,1.42,2260725.0
15m,1778913000.0,1.42,1.4216,1.4162,1.4169,2675309.2
15m,1778913900.0,1.4169,1.4199,1.4121,1.4189,4483130.6
15m,1778914800.0,1.4189,1.419,1.404,1.4084,13425829.2
15m,1778915700.0,1.4084,1.414,1.4033,1.4137,7052654.2
15m,1778916600.0,1.4137,1.4169,1.4108,1.4168,2017437.7
15m,1778917500.0,1.4168,1.4172,1.4136,1.4158,2020025.4
15m,1778918400.0,1.4158,1.4174,1.4146,1.4146,1783516.8
15m,1778919300.0,1.4146,1.4155,1.4135,1.4149,754091.7
15m,1778920200.0,1.4149,1.417,1.4141,1.4158,1205661.6
15m,1778921100.0,1.4158,1.416,1.4138,1.4142,1547392.7
15m,1778922000.0,1.4142,1.4152,1.4104,1.4105,2667844.1
15m,1778922900.0,1.4105,1.4112,1.4021,1.4051,10679934.4
15m,1778923800.0,1.4051,1.4087,1.4047,1.4057,2128184.5
15m,1778924700.0,1.4057,1.4072,1.4002,1.4015,5082222.6
15m,1778925600.0,1.4015,1.4028,1.3953,1.3981,8503764.9
15m,1778926500.0,1.3981,1.4002,1.3962,1.3989,2886668.4
15m,1778927400.0,1.3989,1.4049,1.3987,1.4012,5585564.6
15m,1778928300.0,1.4012,1.4082,1.4008,1.4064,2234868.4
15m,1778929200.0,1.4064,1.4091,1.4064,1.4066,1328671.4
15m,1778930100.0,1.4066,1.4092,1.4058,1.4092,1372131.9
15m,1778931000.0,1.4092,1.4129,1.4087,1.4111,2437817.8
15m,1778931900.0,1.4111,1.4127,1.4099,1.41,1490934.0
15m,1778932800.0,1.41,1.4115,1.4084,1.4093,1216791.9
15m,1778933700.0,1.4093,1.41,1.4071,1.4086,911795.1
15m,1778934600.0,1.4086,1.4118,1.4086,1.411,1087531.3
15m,1778935500.0,1.411,1.4126,1.4094,1.4096,1977783.0
15m,1778936400.0,1.4096,1.41,1.407,1.4088,963633.5
15m,1778937300.0,1.4088,1.4128,1.4084,1.4126,943710.1
15m,1778938200.0,1.4126,1.414,1.4115,1.4138,1429093.1
15m,1778939100.0,1.4138,1.4147,1.4088,1.4109,5881717.9
15m,1778940000.0,1.4109,1.4122,1.4066,1.4074,1718408.4
15m,1778940900.0,1.4074,1.4105,1.4058,1.4086,2006948.1
15m,1778941800.0,1.4086,1.4091,1.4065,1.4083,1877346.1
15m,1778942700.0,1.4083,1.4124,1.405,1.4087,7189197.2
15m,1778943600.0,1.4087,1.4114,1.4084,1.4103,1352925.8
15m,1778944500.0,1.4103,1.4122,1.4092,1.4112,541095.6
15m,1778945400.0,1.4112,1.4141,1.4112,1.4132,1573030.9
15m,1778946300.0,1.4132,1.4143,1.4126,1.4139,822636.6
15m,1778947200.0,1.4139,1.4213,1.4126,1.4144,7183409.5
15m,1778948100.0,1.4144,1.4176,1.4138,1.4169,1184617.0
15m,1778949000.0,1.4169,1.4181,1.4134,1.4142,1222572.9
15m,1778949900.0,1.4142,1.4166,1.4141,1.4158,1089574.5
15m,1778950800.0,1.4158,1.4175,1.4149,1.4157,1174347.4
15m,1778951700.0,1.4157,1.4181,1.4144,1.4174,635701.2
15m,1778952600.0,1.4174,1.4183,1.4169,1.4175,283585.2
15m,1778953500.0,1.4175,1.4184,1.4159,1.4162,401919.2
15m,1778954400.0,1.4162,1.4172,1.4145,1.4147,1050350.0
15m,1778955300.0,1.4147,1.4153,1.4138,1.4147,642156.4
15m,1778956200.0,1.4147,1.4155,1.4131,1.4145,572391.7
15m,1778957100.0,1.4145,1.4168,1.414,1.415,626420.9
15m,1778958000.0,1.415,1.4158,1.4141,1.4157,571533.8
15m,1778958900.0,1.4157,1.4168,1.4146,1.4156,420278.4
15m,1778959800.0,1.4156,1.416,1.4148,1.4154,369138.5
15m,1778960700.0,1.4154,1.4169,1.4148,1.4154,447299.3
15m,1778961600.0,1.4154,1.4174,1.4154,1.4166,796271.7
15m,1778962500.0,1.4166,1.4182,1.4164,1.4164,1061221.4
15m,1778963400.0,1.4164,1.4164,1.4141,1.4146,868384.0
15m,1778964300.0,1.4146,1.4159,1.4144,1.4148,315469.2
15m,1778965200.0,1.4148,1.4157,1.412,1.4149,1486560.0
